average_rtt,packet_loss,bits_per_second,bu_ratio,retransmits,cpu_host_total,cpu_host_system,bidirectional_duration_ms,src2dst_duration_ms,dst2src_duration_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,traffic_type,traffic_type_numeric
305.348,0.0,5973700.540768102,40.26299459231898,725,1.5288868329397898,0.9484522690205875,2167,2167,1863,135.4375,166.64171896617006,538,270.875,187.7859248490913,563,266.1428571428572,211.4942304740475,607,low,1
306.527,0.0,7087690.999519012,29.12309000480988,555,1.5580953601587038,1.0601894979217563,2189,2189,1886,136.8125,170.00283085878306,558,273.625,192.45031826422112,583,269.4285714285714,217.3590402558688,628,low,1
305.577,0.0,7038243.909859958,29.617560901400424,694,1.5635192349904754,1.1062942461437515,2199,2199,1897,137.43749999999997,168.43988789278308,538,274.875,189.4634812154725,564,271.0,212.98434997279327,608,low,1
306.044,0.0,6758714.756350546,32.412852436494546,693,1.533160902793423,0.942346324257302,2192,2192,1889,137.0,169.50516216328043,551,274.0,191.60226661349432,577,269.85714285714283,214.70089937044088,617,low,1
306.373,0.0,7180118.45882396,28.1988154117604,568,1.5584469776443457,0.99047949396958,2192,2192,1889,137.0,170.17794608389576,557,274.0,192.3776048742235,582,269.85714285714283,217.0487107935517,626,low,1
306.559,0.0,6653818.770639696,33.461812293603046,683,1.5703133850849058,1.0552642226109197,2189,2189,1886,136.8125,167.67119361019252,537,273.625,188.1009892128617,562,269.42857142857144,212.49616243033435,608,low,1
305.471,0.0,6707084.131882713,32.929158681172865,772,1.5605415542124403,1.066078736964813,2185,2185,1883,136.5625,168.7716282436121,544,273.125,189.52831488423345,569,269.0,213.003912327137,610,low,1
306.031,0.0,6636615.505882717,33.633844941172825,613,1.5682395387459227,1.095511372295744,2199,2199,1877,137.43750000000003,169.31114109827504,544,274.875,190.0003289470837,569,268.1428571428572,213.0316319011714,611,low,1
305.284,0.0,6853741.471655785,31.462585283442152,657,1.597922741292326,1.096375676360889,2180,2180,1877,136.25,169.5513688138986,555,272.5,191.3993581120749,580,268.1428571428571,215.28541409907345,621,low,1
307.281,0.0,7013321.498697437,29.86678501302564,675,1.5748061681611178,1.1063033845654924,2171,2171,1867,135.68750000000003,166.92502059307947,539,271.375,188.31200363833875,565,266.7142857142857,211.74962753663763,607,low,1
306.567,0.0,7100948.210819367,28.99051789180632,607,1.631897836097719,1.1841600685000409,2187,2187,1885,136.68750000000003,169.83392623383585,559,273.375,192.51414604795,584,269.2857142857143,217.44862556913245,629,low,1
305.422,0.0,6731034.982985438,32.689650170145626,661,1.5435255031426005,1.105783412311378,2196,2196,1879,137.25,168.7327275110947,540,274.5,189.4593812479528,565,268.4285714285714,213.20948786178752,610,low,1
305.497,0.0,6082978.87354201,39.17021126457991,863,1.552242063178376,1.1207535702932991,2168,2168,1865,135.5,166.5608997734262,536,270.99999999999994,187.48104666110348,561,266.4285714285714,211.3818481191933,606,low,1
306.48,0.0,6485036.268591374,35.14963731408626,596,1.6333783456041135,1.2599290284589957,2206,2206,1904,137.875,171.0512106553668,557,275.75,193.55305658729785,583,272.0,217.17734688498248,625,low,1
304.744,0.0,6804041.631782016,31.95958368217984,771,1.6478108345673537,1.1247424394802068,2181,2181,1876,136.3125,168.6865806755238,549,272.625,190.4647980224017,575,268.0,213.62662131235737,615,low,1
306.93,0.0,6842221.770892905,31.577782291070942,698,1.532716201789782,1.0526529287042805,2211,2211,1908,138.1875,171.41148104293754,557,276.375,193.6277263941593,582,272.57142857142856,218.85600832728443,628,low,1
306.409,0.0,6688412.540872178,33.115874591278214,756,1.5782100773772365,1.0548681835397191,2182,2182,1877,136.375,167.99836308726344,541,272.75,188.6680758823359,566,268.1428571428571,212.14965517406856,608,low,1
306.194,0.0,7031073.976739892,29.68926023260107,639,1.5607665595210345,1.13051678945008,2196,2196,1893,137.25,168.24406874141704,540,274.5,189.51818608551227,565,270.42857142857144,213.74818294967025,612,low,1
305.22,0.0,7041861.490224972,29.581385097750285,658,1.5684413568071,1.1037874678688857,2167,2167,1863,135.4375,166.7421037610677,538,270.875,187.7509273326918,563,266.1428571428572,211.45955371451737,607,low,1
305.94,0.0,6695469.645723358,33.04530354276642,670,1.522104610686766,1.038277913687887,2204,2204,1901,137.75,169.00749490283954,539,275.5,189.89771682972616,565,271.5714285714286,213.0828142161768,608,low,1
305.435,0.0,6810211.580315891,31.89788419684109,685,1.5756848275719038,1.1219315961628853,2206,2206,1886,137.875,168.90110518683213,537,275.75,189.5059365824723,562,269.42857142857144,213.537551063708,609,low,1
305.126,0.0,6877386.413067934,31.226135869320657,708,1.5451343990450437,1.2022494121623286,2182,2182,1880,136.375,167.33514275250133,537,272.74999999999994,188.7384812000836,563,268.5714285714286,212.99754078616115,609,low,1
305.558,0.0,7141387.935223476,28.58612064776524,623,1.5638189032299032,1.1562746876832402,2182,2182,1878,136.375,168.22598887607506,542,272.75,189.39508969347648,567,268.2857142857143,212.25512501524693,608,low,1
305.639,0.0,6494322.8469311325,35.05677153068868,633,1.5576602257670225,0.9827839837149746,2189,2189,1885,136.81250000000003,168.983320182792,549,273.625,190.8604108467008,574,269.2857142857143,215.66541546704104,620,low,1
305.822,0.0,6912923.175743276,30.87076824256724,686,1.5117143254940395,1.021945672264742,2187,2187,1884,136.68750000000003,170.24833577258056,559,273.375,192.52008244039672,584,269.1428571428572,216.80976959186177,626,low,1
305.439,0.0,6597041.820707255,34.02958179292746,675,1.509756528393156,1.095029732278705,2183,2183,1881,136.43749999999997,169.19730839072668,554,272.875,191.66223079753016,580,268.7142857142857,215.953478235255,623,low,1
306.655,0.0,6507436.087844135,34.925639121558646,649,1.6352838833914023,1.09300363241531,2187,2187,1883,136.68749999999997,167.92129852999588,540,273.375,188.72802615706777,565,269.0,212.3605424743495,609,low,1
305.157,0.0,6939178.077515998,30.608219224840013,683,1.5026395590800556,0.9597898600560724,2185,2185,1882,136.5625,169.61916902284364,553,273.125,191.30113695427949,578,268.85714285714283,215.3496602980283,620,low,1
304.99,0.0,6559188.337917515,34.40811662082484,688,1.4276266256503949,0.995273858683275,2178,2178,1875,136.125,167.78195175087615,540,272.25,188.7392381037923,565,267.8571428571429,212.68946735513143,609,low,1
305.584,0.0,6929467.725227615,30.70532274772385,490,1.4630483355891304,0.8361420631225244,2190,2190,1887,136.875,169.55112306715438,553,273.75,191.5439151436856,578,269.5714285714286,216.219685461228,623,low,1
306.266,0.0,6838328.560009203,31.616714399907977,759,1.423771009669202,0.8742436348109003,2195,2195,1889,137.18750000000003,170.95583006535148,562,274.375,193.40552326283608,588,269.8571428571429,217.37327999812408,628,low,1
305.855,0.0,6631017.116569343,33.68982883430657,614,1.4528065486769155,0.9318712173934852,2200,2200,1881,137.49999999999997,168.0967975106407,537,275.0,188.8506590631111,562,268.7142857142857,213.3086295220412,610,low,1
306.395,0.0,7033647.480751347,29.66352519248653,573,1.462968838884125,1.03072833359973,2171,2171,1865,135.68749999999997,167.08469658629224,540,271.375,188.277103911078,565,266.42857142857144,211.58596136705063,608,low,1
305.248,0.0,6703657.895081579,32.96342104918422,606,1.4891324282487497,1.0253771476120292,2178,2178,1875,136.125,168.39234939074083,549,272.25,190.1869381124041,574,267.85714285714283,213.9761891515257,616,low,1
305.697,0.0,6661110.196677092,33.38889803322908,560,1.488391973497048,1.088433107635035,2181,2181,1877,136.3125,167.88198980236086,540,272.625,188.616722103696,565,268.1428571428571,212.2038552677029,608,low,1
304.364,0.0,6773097.06902931,32.269029309706895,705,1.5307056296064845,1.1559373568016944,2171,2171,1868,135.68749999999997,167.35420271587645,542,271.375,188.5780910619561,567,266.85714285714283,212.11822848860223,609,low,1
305.757,0.0,7104074.19939494,28.95925800605059,635,1.5702478161499562,1.0386051598171275,2195,2195,1892,137.1875,169.1280456734877,550,274.375,191.59401832297075,576,270.2857142857143,215.49842558258152,620,low,1
307.726,0.0,6769617.165096333,32.303828349036664,574,1.558785966032203,1.1323084712704767,2174,2174,1871,135.875,166.57165625239688,535,271.75,187.8409281432412,561,267.2857142857143,211.8676586029703,607,low,1
305.75,0.0,6587371.647477906,34.12628352522094,804,1.5987548384866708,1.1286383124343191,2184,2184,1881,136.5,166.95588239611882,534,273.0,187.4033084019597,559,268.7142857142857,212.20250884922348,607,low,1
305.989,0.0,7025196.760998814,29.748032390011858,655,1.6261928276510471,1.087578688218836,2170,2170,1868,135.625,166.26640269960333,537,271.25,187.57684139725623,562,266.8571428571429,212.35852433359685,610,low,1
306.036,0.0,6770791.57673686,32.2920842326314,782,1.6982133722424648,1.2353045107654963,2181,2181,1879,136.3125,167.3912457886214,539,272.625,188.34993078993003,564,268.42857142857144,212.6647260696652,610,low,1
306.734,0.0,7139936.4891557,28.600635108443,722,1.6675746035539143,1.1841804823271267,2209,2209,1906,138.0625,168.7978944378948,537,276.125,189.51097781998203,562,272.2857142857143,213.7823771079009,610,low,1
306.043,0.0,6644549.841705776,33.55450158294224,782,1.672050372195811,1.257166366924196,2171,2171,1867,135.6875,166.1427975166744,535,271.375,187.63028806671912,561,266.7142857142857,211.8826045130608,608,low,1
305.598,0.0,6717923.9966685455,32.82076003331454,424,1.6373796248467192,1.105918602393588,2169,2169,1865,135.56249999999997,166.9786288720805,539,271.125,188.03300432180973,564,266.42857142857144,211.38263658025235,606,low,1
305.998,0.0,6455669.592790904,35.44330407209095,656,1.5909653367903276,1.302395954718452,2168,2168,1865,135.5,167.281798173023,541,271.0,188.3696972900441,566,266.4285714285714,211.55366312345524,607,low,1
305.233,0.0,6883132.267352472,31.16867732647528,856,1.6032036203823854,1.0718098982559174,2183,2183,1880,136.43749999999997,168.33615921720445,542,272.875,189.407676341649,567,268.57142857142856,213.43293805694344,611,low,1
304.436,0.0,5415341.474242732,45.84658525757269,577,1.667752281620736,1.1441483052131975,2181,2181,1877,136.31250000000003,166.58640150584523,534,272.625,187.85856191750827,560,268.1428571428571,212.04828740283708,607,low,1
305.464,0.0,6938399.106430627,30.616008935693728,542,1.6557096705199663,1.1068296199079988,2184,2184,1883,136.5,169.67930535768545,554,273.0,191.50456913609136,579,269.0,215.20687721353144,619,low,1
305.892,0.0,6834499.172957361,31.6550082704264,752,1.6129752251519434,1.1166203220659598,2188,2188,1885,136.75,167.1719673470007,535,273.5,187.94908125036724,560,269.2857142857143,212.47330364519863,608,low,1
306.795,0.0,6610188.770540496,33.89811229459504,814,1.589108904618176,1.1019772271682466,2199,2199,1896,137.4375,168.74437027646283,540,274.875,189.28469676276376,565,270.85714285714283,213.0511899140897,608,low,1
305.568,0.0,6509334.404694433,34.90665595305566,747,1.5697713215613602,1.0799693766498824,2180,2180,1877,136.25,166.9728520848025,535,272.5,187.70950200471245,560,268.1428571428572,211.9555209404625,607,low,1
306.206,0.0,6184427.340525219,38.15572659474781,864,1.589556033507199,1.0808380606242782,2199,2199,1895,137.43749999999997,170.59228929428983,556,274.875,192.34748132332945,582,270.7142857142857,216.2003039511541,622,low,1
307.676,0.0,6362639.7435653,36.37360256434701,738,1.5368027259400283,1.1770673011315318,2196,2196,1893,137.25,171.2084499472305,566,274.5,194.39503227044816,592,270.42857142857144,219.41198474016647,636,low,1
306.493,0.0,6733704.231426224,32.662957685737766,637,1.5526374882587215,1.1928322315719142,2217,2217,1896,138.5625,170.87225979270792,546,277.125,191.5996104231053,571,270.85714285714283,215.14834306545225,614,low,1
305.574,0.0,6612422.244639624,33.875777553603754,694,1.472302727127358,1.1147902943195542,2167,2167,1864,135.4375,166.32296644380372,537,270.875,187.5887885014149,562,266.2857142857143,210.568052567109,606,low,1
305.929,0.0,6392356.150410223,36.07643849589777,564,1.5617859788587432,1.1257434766783088,2200,2200,1878,137.5,169.20165483824323,542,275.0,189.638001013962,567,268.2857142857143,212.70614650711147,609,low,1
305.299,0.0,6731814.880626747,32.68185119373253,872,1.56513916611143,1.159908928812735,2193,2193,1890,137.06250000000003,170.34414919998474,555,274.125,191.85443700889488,580,270.0,215.7683943491261,621,low,1
305.105,0.0,6878943.779309492,31.21056220690508,776,1.5648741742004504,1.030299270425041,2183,2183,1881,136.4375,169.38947970087554,554,272.875,191.20179130960045,579,268.7142857142857,215.5316792536651,621,low,1
304.292,0.0,6943808.189560847,30.561918104391523,560,1.5864394751806978,0.9477097368458568,2174,2174,1872,135.875,167.492437640231,541,271.75,188.75588921749093,567,267.4285714285714,211.93462603898809,607,low,1
305.864,0.0,6847637.404307381,31.523625956926185,812,1.5836544464952085,1.3147451462924895,2184,2184,1881,136.49999999999997,168.0238078368658,540,273.0,188.3401178718969,565,268.7142857142857,211.86765860297027,606,low,1
305.11,0.0,6652284.222842768,33.47715777157232,643,1.5489612004625086,1.1522175365425005,2179,2179,1877,136.1875,168.07031018792898,543,272.375,189.11518598840385,569,268.1428571428572,212.0883688241205,608,low,1
305.475,0.0,6907840.136638314,30.921598633616853,644,1.548567082027707,1.123705105383093,2183,2183,1880,136.43749999999997,167.3969210190757,537,272.875,188.20159214447227,562,268.57142857142856,212.2426733269075,607,low,1
306.312,0.0,6507040.631944396,34.92959368055605,706,1.5605704086662042,1.2174095392307838,2218,2218,1890,138.625,171.24753039581816,544,277.25,191.25730611628185,569,270.0,213.8504150101187,609,low,1
305.532,0.0,6791603.891158728,32.08396108841272,776,1.5564970014185688,1.0809201456266,2185,2185,1882,136.5625,168.40228373352502,542,273.125,189.02565018687656,567,268.85714285714283,212.17165108423305,607,low,1
305.233,0.0,6831055.426461666,31.68944573538333,884,1.5167779025136938,0.9681639905793756,2187,2187,1884,136.68749999999997,168.47026196532926,544,273.375,189.70197491253032,569,269.1428571428572,212.84378353730744,610,low,1
305.438,0.0,6871139.828607232,31.28860171392768,642,1.504712516626347,1.017744335639457,2178,2178,1876,136.125,169.31779784377855,556,272.25,191.4685725797168,581,268.0,215.68727361622427,623,low,1
305.548,0.0,6717920.637720094,32.82079362279906,659,1.5276790514438552,1.2286564358188228,2205,2205,1895,137.8125,171.19665835913193,557,275.625,192.9803376364694,582,270.7142857142857,217.1648485104609,624,low,1
306.292,0.0,6881649.915600225,31.18350084399775,650,1.579915262807647,1.008382154089223,2198,2198,1895,137.37500000000003,169.6434987456539,552,274.75,191.18259783329057,577,270.7142857142857,216.35134564385024,623,low,1
305.754,0.0,6543303.139962764,34.56696860037236,814,1.4866939637794911,0.966363268416898,2186,2186,1883,136.625,170.2683666059749,560,273.25,192.60600049991024,585,269.0,217.1811839609193,628,low,1
305.699,0.0,6669650.16395424,33.3034983604576,732,1.5494483382727278,1.0044225641925106,2168,2168,1865,135.49999999999997,166.71572611284554,538,271.00000000000006,187.8433998232114,563,266.42857142857144,211.58674906749803,607,low,1
305.572,0.0,7098952.955984873,29.010470440151263,657,1.529958102405189,1.1206755549756895,2185,2185,1882,136.5625,167.38537122460852,537,273.125,188.81165029127385,562,268.85714285714283,212.8226402206217,610,low,1
306.172,0.0,6864997.942853288,31.35002057146712,616,1.506991864545639,1.1261940702349404,2199,2199,1896,137.4375,169.9337003069138,548,274.875,191.48400716508937,573,270.8571428571429,216.25558071521803,619,low,1
306.615,0.0,6590467.934038159,34.09532065961841,687,1.5017878962292346,0.999918734866426,2206,2206,1904,137.875,170.42217187521896,550,275.75,192.2020885868384,575,272.0,217.5300745490916,623,low,1
305.291,0.0,6410061.650341185,35.89938349658816,845,1.4847435287188782,0.9816737252159904,2200,2200,1897,137.5,169.43435306926398,543,275.0,190.1307820572836,568,271.0,213.3994689153029,610,low,1
306.619,0.0,6970375.074744719,30.29624925255281,581,1.4493063436047229,1.0129319026709769,2182,2182,1878,136.375,168.9334681662182,553,272.75,191.1609269699224,578,268.2857142857143,216.05301377649133,624,low,1
305.477,0.0,7107481.401195907,28.925185988040923,524,1.5568168327047596,1.1200675920010597,2183,2183,1864,136.43749999999997,167.4841161622996,537,272.87500000000006,188.1438944000044,562,266.2857142857143,211.4621434092592,606,low,1
305.604,0.0,7053836.237502667,29.46163762497332,796,1.5144469687055793,1.2303797684680946,2203,2203,1902,137.6875,167.91772538954902,537,275.375,189.3575133369227,562,271.7142857142857,213.0091659105419,610,low,1
304.825,0.0,6831787.837883242,31.682121621167585,683,1.4978473978253894,1.1180552320222097,2180,2180,1878,136.25,167.6112565830032,537,272.5,188.4705357798477,562,268.28571428571433,212.5101678239689,607,low,1
303.995,0.0,6574269.536566246,34.257304634337544,705,1.481289317140848,0.9857112086714688,2183,2183,1874,136.43749999999997,167.95355260706256,539,272.875,188.8804894257591,565,267.7142857142857,211.98641016640207,606,low,1
305.202,0.0,6601626.97668,33.98373023319999,613,1.4969762948318666,1.022895738355705,2192,2192,1873,137.0,168.62146957015884,540,274.0,189.20132889898755,565,267.5714285714286,212.4357605982392,608,low,1
304.727,0.0,6686645.078305698,33.13354921694301,582,1.505168513183563,1.0346430543523717,2188,2188,1886,136.75000000000003,168.62522547551023,541,273.5,189.19679852320064,566,269.4285714285714,211.9590032237816,606,low,1
304.54,0.0,6634052.866505091,33.65947133494909,818,1.440759669536859,1.0690565793059243,2176,2176,1873,135.99999999999997,168.10552241573347,550,272.0,190.34630095096225,575,267.5714285714286,214.86573880981047,620,low,1
304.897,0.0,6832228.169098028,31.677718309019724,678,1.5317192680621308,1.0552392798890955,2182,2182,1879,136.375,169.47482605586785,557,272.75,192.0362688958223,583,268.42857142857144,215.81539730585885,624,low,1
304.331,0.0,6517079.977804267,34.829200221957336,601,1.492961119378731,1.0392493381152488,2176,2176,1874,136.0,168.30408986910172,549,272.0,190.10899129559488,574,267.7142857142857,214.2006180240962,618,low,1
304.657,0.0,6835299.912913745,31.64700087086256,473,1.5309073835730478,1.0404795969599696,2182,2182,1876,136.375,168.33097358081983,542,272.75,189.2600252109704,567,268.0,212.6491633340387,608,low,1
305.215,0.0,6399736.961516855,36.00263038483145,2,1.7219125717013606,1.2510079502900546,2185,2185,1880,136.56250000000003,168.23593304245875,539,273.125,189.2454471994354,565,268.5714285714286,212.7046913311639,607,low,1
308.598,0.0,6388492.736644666,36.11507263355335,781,1.4797811439870052,1.0361119644537498,2481,2481,1870,155.06250000000003,198.2511769616177,585,310.125,222.78781545292307,610,267.1428571428571,211.4934424290176,607,low,1
305.42,0.0,6624769.029203668,33.752309707963306,645,1.4752994258240208,1.127275121216354,2203,2203,1882,137.68750000000003,169.0056088812834,537,275.375,189.35675890460607,562,268.8571428571429,212.90485243525143,607,low,1
305.095,0.0,6579690.287022053,34.203097129779465,541,1.5192218417241263,1.146941037550704,2185,2185,1869,136.5625,168.29536287927445,541,273.125,188.97047199420945,566,267.0,212.322867350646,609,low,1
304.546,0.0,7000147.031985541,29.998529680144586,733,1.5332154116380063,1.04192957359855,2184,2184,1870,136.49999999999997,167.65718992436123,540,273.0,188.97543302163453,566,267.1428571428572,212.2172067885704,609,low,1
305.947,0.0,6643694.975953749,33.56305024046252,653,1.4803260309046922,0.9220958036397896,2201,2201,1875,137.5625,169.0664440390227,541,275.125,189.64586357584648,566,267.85714285714283,212.9291185437293,610,low,1
305.404,0.0,6844945.442986734,31.55054557013265,602,1.5748948905596585,1.1041073886137152,2183,2183,1882,136.43749999999997,167.94243805542422,539,272.875,188.4640454531618,564,268.85714285714283,211.9956199008434,606,low,1
304.621,0.0,6671934.705684786,33.28065294315215,594,1.5468186121376182,1.186113678896682,2175,2175,1873,135.9375,168.03946709032377,548,271.875,189.6850302851696,573,267.57142857142856,214.1952825055189,617,low,1
304.835,0.0,6395504.655284173,36.04495344715827,2,1.6627258845025927,1.084891294323186,2169,2169,1866,135.5625,166.09514090825573,535,271.125,187.5819344789288,561,266.57142857142856,211.5505118112907,607,low,1
305.068,0.0,6909066.690968828,30.90933309031172,751,1.4796482057375844,1.023925008598297,2179,2179,1876,136.1875,167.38427594410814,537,272.375,188.63414135758745,563,268.0,212.31109250343,606,low,1
304.937,0.0,6617523.728978135,33.82476271021865,708,1.4170755136750266,0.9266966580716306,2204,2204,1875,137.75,168.8942469910289,538,275.5,189.06688159031376,563,267.85714285714283,212.3381176107488,607,low,1
305.011,0.0,6723282.333207268,32.76717666792732,744,1.462677124953362,1.0686932715326398,2195,2195,1892,137.1875,169.59882812095137,553,274.375,192.16506111748228,579,270.2857142857143,216.8845424688093,625,low,1
304.943,0.0,5697294.971933671,43.02705028066329,511,1.483509004919801,0.9726134227967728,2181,2181,1879,136.3125,168.8951227833415,553,272.625,191.2051534720906,578,268.4285714285714,216.14798722392115,624,low,1
305.027,0.0,6548401.148314029,34.51598851685971,805,1.508456814294187,1.0595914521667709,605,605,302,86.42857142857143,131.00490721452277,278,151.25,174.6489335781928,303,151.0,213.5462479183373,302,low,1
305.261,0.0,6171050.872844655,38.289491271553445,817,1.382661414519879,0.9058552878404252,2187,2187,1883,136.6875,167.32073740773038,536,273.375,188.10478652678063,561,269.0,212.29225138944665,607,low,1
305.102,0.0,6637229.716074358,33.62770283925643,701,1.519214242970405,1.1949506954223077,2200,2200,1880,137.5,169.5841973769962,541,275.0,189.80064729680385,566,268.5714285714286,212.4663558800601,606,low,1
307.134,0.0,7124146.464121718,28.758535358782822,648,1.4820016621501926,1.0847605479906952,2213,2213,1911,138.3125,171.87697877648807,559,276.625,194.22147703808955,585,273.00000000000006,217.4657061086491,625,low,1
304.188,0.0,6857309.408735465,31.42690591264534,706,1.533649098438095,1.1460040087016226,945,920,879,157.5,217.51758549597776,549,306.6666666666667,307.5033875152164,615,439.5,190.21172413918129,574,low,1
304.32,0.0,6705936.917316035,32.94063082683965,750,1.4625014836319512,1.063706284661777,26,0,0,26.0,0.0,26,0.0,0.0,0,0.0,0.0,0,low,1
306.056,0.0,6718695.364783662,32.81304635216338,626,1.53587753790936,1.1133760800032022,1910,1885,1885,127.33333333333331,171.44539599978708,559,269.2857142857143,217.63862577348587,630,269.2857142857143,207.47266027576924,584,low,1
305.06,0.0,6291643.32088236,37.0835667911764,2,1.6464604515449035,1.0826634299990137,1254,1229,1229,156.75,194.0506193165661,538,307.25,246.75274399014629,605,409.6666666666667,133.3316666562499,563,low,1
305.105,0.0,6394719.601847484,36.05280398152516,759,1.5835493269411582,1.0599177700809894,1249,1223,1224,156.125,193.7468432922568,539,305.75,247.4757563883784,606,408.0,135.82341477079717,564,low,1
304.99,0.0,6835310.849359338,31.64689150640661,687,1.4959707266583058,0.8653890605324623,2166,2166,1863,135.375,166.02565062865034,535,270.75,187.24678139518755,560,266.1428571428572,211.6667416572796,608,low,1
305.768,0.0,7061562.382927813,29.384376170721865,749,1.4235185854976442,0.924812342284028,1600,1575,1575,133.33333333333334,178.30430236655604,538,262.5,231.69527401308807,607,315.0,202.5179004433929,563,low,1
304.797,0.0,6561522.83317434,34.384771668256604,824,1.5240150327238122,1.1390412982012588,356,331,331,11.866666666666664,46.70208836306215,259,22.066666666666663,72.47804265201059,284,23.642857142857142,74.94881036963946,284,low,1
304.988,0.0,7097883.059260767,29.02116940739233,617,1.4472167541153953,1.053462408338396,303,303,0,151.5,178.89801564019652,278,303.0,0.0,303,0.0,0.0,0,low,1
305.354,0.0,6223491.483997979,37.765085160020206,112,1.6429511406100556,1.3119716398660524,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,low,1
305.316,0.0,6720935.985960211,32.7906401403979,775,1.492816246014201,0.9462810996255204,327,302,302,109.0,145.4922678357857,277,302.0,0.0,302,302.0,0.0,302,low,1
305.617,0.0,6702105.990104148,32.97894009895852,374,1.5138319651046113,0.9892765711064716,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,low,1
306.171,0.0,6797436.593926029,32.025634060739705,841,1.4400011134820054,0.9080034524268767,328,303,303,109.33333333333334,146.06961810497532,278,303.0,0.0,303,303.0,0.0,303,low,1
307.565,0.0,6746862.529354387,32.531374706456134,556,1.4887287810073098,1.0390378064649102,328,303,302,109.33333333333334,145.20445355888137,277,303.0,0.0,303,302.0,0.0,302,low,1
306.912,0.0,6550267.175974549,34.497328240254504,665,1.6432810631094534,1.074649152593914,2191,2191,1885,136.93749999999997,167.84177817218216,540,273.875,188.8774640569156,566,269.2857142857143,212.6920420746972,609,low,1
306.456,0.0,7085846.588866502,29.141534111334977,682,1.6561878396754512,1.0094425820966355,2185,2185,1880,136.5625,166.86600163005045,535,273.125,188.64815132939947,561,268.57142857142856,212.1114935930765,607,low,1
306.253,0.0,6486889.9366128,35.13110063387201,659,1.6715875721993758,1.1959313368142817,2201,2201,1897,137.5625,168.59615209132147,540,275.125,189.5622306413234,565,270.99999999999994,213.55015023798663,611,low,1
305.934,0.0,6729837.557271817,32.70162442728183,710,1.681428683996236,1.1048898755334309,2168,2168,1864,135.49999999999997,166.34101518667404,536,271.0,187.64403991143905,562,266.2857142857143,211.31786033186617,606,low,1
306.055,0.0,6841103.743355436,31.58896256644563,687,1.6828573792516983,1.0652252611909925,2190,2190,1887,136.875,169.83006212093312,556,273.75,191.8323300623304,581,269.57142857142856,216.88926294529287,626,low,1
306.122,0.0,6688482.9909016285,33.11517009098371,776,1.6853958193742882,1.1333916270864492,2195,2195,1892,137.1875,168.28555840198132,541,274.375,189.58069333588344,567,270.2857142857143,212.01549808580373,608,low,1
304.384,0.0,6631823.420441449,33.68176579558552,684,1.6783401649937209,1.1466850736329333,2177,2177,1874,136.06249999999997,166.79866855983394,535,272.125,188.10364734065405,561,267.7142857142857,212.46389048943064,608,low,1
305.086,0.0,6739119.023300238,32.60880976699761,606,1.7046391863890027,0.9880034351349763,2191,2191,1887,136.9375,169.10606878524496,547,273.875,190.60088254929835,572,269.5714285714286,214.3943851432504,615,low,1
304.691,0.0,6244870.285998397,37.55129714001604,47,1.906019650474156,1.2551303614286466,2174,2174,1871,135.875,168.1502800076963,549,271.75,190.2012092495734,575,267.2857142857143,213.862661760388,616,low,1
307.261,0.0,7054174.165037161,29.458258349628395,563,1.6572890611717308,1.033779354022912,2199,2199,1894,137.4375,171.49731533370036,564,274.875,193.953188387596,589,270.57142857142856,218.5984577125047,632,low,1
305.551,0.0,6643397.647855996,33.56602352144003,844,1.5593110993736072,1.1116230391163209,2187,2187,1883,136.6875,170.27965967783703,559,273.375,192.4206237090281,584,269.0,216.4347476723643,625,low,1
305.961,0.0,6510923.621631159,34.89076378368841,701,1.5427717595505532,1.165441580546916,2178,2178,1876,136.125,167.1406094679965,538,272.25,188.12666705478748,563,268.0,212.4209656946947,609,low,1
304.881,0.0,6543749.904375756,34.56250095624243,844,1.6300736528399404,1.1096846228864334,2173,2173,1870,135.8125,166.5821994291907,537,271.625,187.9079847007192,563,267.1428571428572,211.67540289432824,607,low,1
305.614,0.0,6065520.857898302,39.34479142101698,140,1.8805979833699755,1.388989920905238,2170,2170,1866,135.625,167.34430574915498,541,271.25,188.4203128267074,566,266.5714285714286,211.8882230035899,608,low,1
306.011,0.0,6219408.759215814,37.80591240784186,2,1.9456153460819576,1.295408066152132,2188,2188,1886,136.75,167.5448198741658,536,273.5,188.2460396092609,562,269.4285714285714,212.08556224855505,606,low,1
305.605,0.0,6045569.0916561065,39.54430908343893,772,1.627321668074822,1.1866015095645894,2197,2197,1895,137.31249999999997,169.07856901452652,543,274.625,190.03453633484625,568,270.7142857142857,213.583484291049,611,low,1
306.766,0.0,6411272.16932867,35.8872783067133,706,1.6330581916697031,1.2928785310286917,2165,2165,1862,135.3125,166.68122019791753,539,270.625,187.80151946745724,564,266.0,211.19106673026363,606,low,1
305.889,0.0,7020620.101705853,29.793798982941468,600,1.7368799337400782,1.2382289634681627,2167,2167,1863,135.43749999999997,166.91713263373134,540,270.875,188.24940713243768,566,266.1428571428571,211.2876621823342,606,low,1
